VECTRAS-VM-ANDROID — RELATÓRIO COMPLETO DE BUGS, ERROS, FALHAS E INCONSISTÊNCIAS
Do maior ao menor volume de ocorrências. Formato: descrição breve | linha | path/arquivo
299. getStringExtra sem null check                                  | 285   | app/src/main/java/com/vectras/vm/RomInfo.java
300. getStringExtra sem null check                                  | 287   | app/src/main/java/com/vectras/vm/RomInfo.java
301. getStringExtra sem null check                                  | 306   | app/src/main/java/com/vectras/vm/RomInfo.java
302. getStringExtra sem null check                                  | 309   | app/src/main/java/com/vectras/vm/RomInfo.java
303. getStringExtra sem null check                                  | 312   | app/src/main/java/com/vectras/vm/RomInfo.java
304. getStringExtra sem null check                                  | 316   | app/src/main/java/com/vectras/vm/RomInfo.java
305. getStringExtra sem null check                                  | 322   | app/src/main/java/com/vectras/vm/RomInfo.java
306. getStringExtra sem null check                                  | 356   | app/src/main/java/com/vectras/vm/RomInfo.java
307. getStringExtra sem null check                                  | 367   | app/src/main/java/com/vectras/vm/RomInfo.java
308. getStringExtra sem null check                                  | 378   | app/src/main/java/com/vectras/vm/RomInfo.java
309. getStringExtra sem null check                                  | 389   | app/src/main/java/com/vectras/vm/RomInfo.java
310. getStringExtra sem null check                                  | 416   | app/src/main/java/com/vectras/vm/RomInfo.java
311. getStringExtra sem null check                                  | 543   | app/src/main/java/com/vectras/vm/RomInfo.java
312. getStringExtra sem null check                                  | 544   | app/src/main/java/com/vectras/vm/RomInfo.java
313. getStringExtra sem null check                                  | 553   | app/src/main/java/com/vectras/vm/RomInfo.java
314. getStringExtra sem null check                                  | 555   | app/src/main/java/com/vectras/vm/RomInfo.java
315. getStringExtra sem null check                                  | 556   | app/src/main/java/com/vectras/vm/RomInfo.java
316. getStringExtra sem null check                                  | 557   | app/src/main/java/com/vectras/vm/RomInfo.java
317. getStringExtra sem null check                                  | 567   | app/src/main/java/com/vectras/vm/RomInfo.java
318. getStringExtra sem null check                                  | 571   | app/src/main/java/com/vectras/vm/RomInfo.java
319. getStringExtra sem null check                                  | 588   | app/src/main/java/com/vectras/vm/RomInfo.java
320. getStringExtra sem null check                                  | 590   | app/src/main/java/com/vectras/vm/RomInfo.java
321. getStringExtra sem null check (criação de VM)                  | 250   | app/src/main/java/com/vectras/vm/VMCreatorActivity.java
322. getStringExtra sem null check                                  | 274   | app/src/main/java/com/vectras/vm/VMCreatorActivity.java
323. getStringExtra sem null check                                  | 277   | app/src/main/java/com/vectras/vm/VMCreatorActivity.java
324. getStringExtra sem null check                                  | 280   | app/src/main/java/com/vectras/vm/VMCreatorActivity.java
325. getStringExtra sem null check                                  | 282   | app/src/main/java/com/vectras/vm/VMCreatorActivity.java
326. getStringExtra sem null check                                  | 283   | app/src/main/java/com/vectras/vm/VMCreatorActivity.java
327. getStringExtra sem null check                                  | 286   | app/src/main/java/com/vectras/vm/VMCreatorActivity.java
328. getStringExtra sem null check                                  | 289   | app/src/main/java/com/vectras/vm/VMCreatorActivity.java


════════════════════════════════════════════════════════════════
BLOCO 6 — GRADLE_ARGS: EXPANSÃO DE VARIÁVEL SHELL NO BLOCO env: (10 ocorrências)
Em GitHub Actions o bloco env: não faz shell expansion.
${COMPILE_API} etc chegam como string literal ao Gradle, não como valor.
════════════════════════════════════════════════════════════════

329. GRADLE_ARGS usa ${COMPILE_API} literal no env: block            | 182   | .github/workflows/android-build-manual.yml
330. GRADLE_ARGS usa ${TARGET_API} literal no env: block             | 183   | .github/workflows/android-build-manual.yml
331. GRADLE_ARGS usa ${TOOLS_VERSION} literal no env: block          | 184   | .github/workflows/android-build-manual.yml
332. GRADLE_ARGS usa ${JAVA_VERSION} literal no env: block           | 185   | .github/workflows/android-build-manual.yml
333. GRADLE_ARGS usa ${CMAKE_VERSION} literal no env: block          | 186   | .github/workflows/android-build-manual.yml
334. GRADLE_ARGS usa ${NDK_VERSION} literal no env: block            | 187   | .github/workflows/android-build-manual.yml
335. GRADLE_ARGS shell expansion inválida em env: block              | 505   | .github/workflows/android.yml
336. GRADLE_ARGS shell expansion inválida em env: block              | 506   | .github/workflows/android.yml
337. GRADLE_ARGS shell expansion inválida em env: block              | 507   | .github/workflows/android.yml
338. GRADLE_ARGS shell expansion inválida em env: block              | 508   | .github/workflows/android.yml


════════════════════════════════════════════════════════════════
BLOCO 7 — TEXTOS HARDCODED EM LAYOUTS XML (21 ocorrências)
android:text com string literal em vez de @string/; impede localização.
════════════════════════════════════════════════════════════════

339. android:text="Unknown" hardcoded                               | 78    | app/src/main/res/layout/content_about.xml
340. android:text="TextView" hardcoded (placeholder)                | 15    | app/src/main/res/layout/simple_layout_list_view_with_check.xml
341. android:text="VM Flow: IDLE" hardcoded                         | 88    | app/src/main/res/layout/bottomsheetdialog_logger.xml
342. android:text="TextView" hardcoded (placeholder)                | 11    | app/src/main/res/layout/simple_layout_for_spiner.xml
343. android:text="Button" hardcoded (placeholder)                  | 13    | app/src/main/res/layout/widgetlayout.xml
344. android:text="New virtual disk" hardcoded                      | 47    | app/src/main/res/layout/create_vhd.xml
345. android:text="R" hardcoded (botão controle)                    | 147   | app/src/main/res/layout/game_controls.xml
346. android:text="E" hardcoded (botão controle)                    | 162   | app/src/main/res/layout/game_controls.xml
347. android:text="X" hardcoded (botão controle)                    | 177   | app/src/main/res/layout/game_controls.xml
348. android:text="Q" hardcoded (botão controle)                    | 192   | app/src/main/res/layout/game_controls.xml
349. android:text="TAB" hardcoded (botão controle)                  | 207   | app/src/main/res/layout/game_controls.xml
350. android:text="TextView" hardcoded (placeholder)                | 26    | app/src/main/res/layout/layout_for_send_keys.xml
351. android:text="X" hardcoded (botão fechar)                      | 113   | app/src/main/res/layout/activity_x11.xml
352. android:text="L" hardcoded (botão mouse)                       | 134   | app/src/main/res/layout/activity_x11.xml
353. android:text="M" hardcoded (botão mouse)                       | 149   | app/src/main/res/layout/activity_x11.xml
354. android:text="R" hardcoded (botão mouse)                       | 164   | app/src/main/res/layout/activity_x11.xml
355. android:text="L" hardcoded (segundo grupo mouse)               | 198   | app/src/main/res/layout/activity_x11.xml
356. android:text="M" hardcoded                                     | 215   | app/src/main/res/layout/activity_x11.xml
357. android:text="R" hardcoded                                     | 232   | app/src/main/res/layout/activity_x11.xml
358. android:text="START X11" hardcoded                             | 76    | app/src/main/res/layout/activity_terminal.xml
359. android:text="TextView" hardcoded (placeholder)                | 26    | app/src/main/res/layout/layout_for_send_keys.xml


════════════════════════════════════════════════════════════════
BLOCO 8 — EDITTEXT SEM android:inputType (8 ocorrências)
Sem inputType o teclado virtual padrão não valida tipo de entrada;
permite texto em campo numérico e vice-versa.
════════════════════════════════════════════════════════════════

360. EditText sem inputType (campo de caminho de arquivo)           | 17    | app/src/main/res/layout/importexport.xml
361. EditText sem inputType (segundo campo)                         | 39    | app/src/main/res/layout/importexport.xml
362. EditText sem inputType (configuração de teclas)                | 11    | app/src/main/res/layout/extra_keys_config.xml
363. EditText sem inputType (terminal bottom sheet)                 | 77    | app/src/main/res/layout/terminal_bottom_sheet.xml
364. EditText sem inputType (envio de tecla)                        | 43    | app/src/main/res/layout/send_key_dialog.xml
365. EditText sem inputType (endereço VNC)                          | 77    | app/src/main/res/layout/main_vnc.xml
366. EditText sem inputType (input toolbar)                         | 12    | app/src/main/res/layout/view_terminal_toolbar_text_input.xml
367. EditText sem inputType (editor de parâmetros QEMU)             | 110   | app/src/main/res/layout/activity_qemu_params_editor.xml


════════════════════════════════════════════════════════════════
BLOCO 9 — System.out.println / System.err.println (17 ocorrências)
Android deve usar android.util.Log; println vai para stdout ignorado
e vaza informação sem nível de log controlável.
════════════════════════════════════════════════════════════════

368. System.out.println em autenticação VNC                         | 571   | app/src/main/java/android/androidVNC/RfbProto.java
369. System.out.println aviso encoding Raw                          | 941   | app/src/main/java/android/androidVNC/RfbProto.java
370. System.out.println aviso Tight recompressão                    | 950   | app/src/main/java/android/androidVNC/RfbProto.java
371. System.out.println (comentado mas erro ainda existe próximo)   | 379   | app/src/main/java/android/androidVNC/RfbProto.java
372. System.out.println arquivo não suportado                       | 80    | app/src/main/java/com/vectras/vm/utils/TarUtils.java
373. System.err.println fallback hardware                           | 888   | app/src/main/java/com/vectras/vm/core/NativeFastPath.java
374. System.err.println fallback kernel                             | 896   | app/src/main/java/com/vectras/vm/core/NativeFastPath.java
375. System.err.println erro X11                                    | 36    | app/src/main/java/com/vectras/vm/core/TermuxX11.java
376. System.err.println requisição de conexão                       | 162   | app/src/main/java/com/vectras/vm/x11/CmdEntryPoint.java
377. System.err.println falha em carregar lib nativa                | 235   | app/src/main/java/com/vectras/vm/x11/CmdEntryPoint.java
378. System.err.println falha em adquirir lib nativa                | 243   | app/src/main/java/com/vectras/vm/x11/CmdEntryPoint.java
379. System.out.println header benchmark                            | 2063  | app/src/main/java/com/vectras/vm/benchmark/VectraBenchmark.java
380. System.out.println running metrics                             | 2064  | app/src/main/java/com/vectras/vm/benchmark/VectraBenchmark.java
381. System.out.println resultado benchmark                         | 2068  | app/src/main/java/com/vectras/vm/benchmark/VectraBenchmark.java
382. System.out.println resultado salvo                             | 2080  | app/src/main/java/com/vectras/vm/benchmark/VectraBenchmark.java
383. System.out.println CSV exportado                               | 2089  | app/src/main/java/com/vectras/vm/benchmark/VectraBenchmark.java
384. System.out.println JSONL exportado                             | 2090  | app/src/main/java/com/vectras/vm/benchmark/VectraBenchmark.java


════════════════════════════════════════════════════════════════
BLOCO 10 — STATIC ACTIVITY / CONTEXT LEAK (3 diretos, críticos)
Referência estática a Activity impede GC e vaza toda a hierarquia de View.
════════════════════════════════════════════════════════════════

385. public static Activity activity (leak direto de Activity)      | 68    | app/src/main/java/android/androidVNC/VncCanvasActivity.java
386. public static MainVNCActivity getContext (leak de Activity)    | 82    | app/src/main/java/com/vectras/qemu/MainVNCActivity.java
387. static TerminalSession getCurrentSession(TermuxActivity)       | 163   | app/src/main/java/com/termux/app/TermuxPreferences.java


════════════════════════════════════════════════════════════════
BLOCO 11 — CAMINHOS HARDCODED NO CÓDIGO (5 ocorrências)
Paths absolutos não funcionam em todos os devices e violam
o modelo de sandbox do Android moderno.
════════════════════════════════════════════════════════════════

388. "/sdcard/Documents/VectrasVM/" hardcoded como fallback          | 18    | app/src/main/java/com/vectras/vm/AppConfig.java
389. "/data/data/com.vectras.vm/files/" hardcoded                   | 77    | app/src/main/java/com/vectras/vm/AppConfig.java
390. "/data/data/com.termux/files/usr/bin/top" em comentário-doc    | 53    | app/src/main/java/com/termux/app/RunCommandService.java
391. "/data/data/com.termux/files/home" em comentário-doc           | 55    | app/src/main/java/com/termux/app/RunCommandService.java
392. "/data/data/" + packageName construído manualmente             | 484   | app/src/main/java/com/vectras/vm/utils/FileUtils.java


════════════════════════════════════════════════════════════════
BLOCO 12 — BUGS EM CÓDIGO C NATIVO (engine + app/cpp)
════════════════════════════════════════════════════════════════

393. g_crc32c_table_ready sem volatile/atomic — race em multithreading | 181 | engine/rmr/src/rmr_policy_kernel.c
394. init_crc32c_table() sem mutex — TOCTOU se chamada concorrente  | 184   | engine/rmr/src/rmr_policy_kernel.c
395. g_crc32c_table escrita sem barreira de memória                 | 190   | engine/rmr/src/rmr_policy_kernel.c
396. fseek() com cast (long) em idx*sizeof(uint32_t) — overflow >2GB| 90   | engine/rmr/src/rafa_cti_scan.c
397. fseek() com cast (long) byte_idx — overflow em arquivo >2GB    | 108   | engine/rmr/src/rafa_cti_scan.c
398. fseek() com cast (long) byte_idx — overflow em arquivo >2GB    | 112   | engine/rmr/src/rafa_cti_scan.c
399. fseek() com cast (long) off — overflow em arquivo >2GB         | 265   | engine/rmr/src/rafa_cti_scan.c
400. malloc() sem verificação de NULL antes de uso                  | 243   | engine/rmr/src/rafa_cti_scan.c
401. malloc() sem verificação de NULL (bridge)                      | 62    | engine/rmr/src/rmr_host_compat.c
402. rmr_realloc: old pointer vec->v perdido em OOM                 | 147   | engine/rmr/src/rmr_policy_kernel.c
403. snprintf resultado não verificado — truncação silenciosa       | 807   | engine/rmr/src/rafaelia_bitraf_core.c
404. strcpy sem verificação de bounds (buffer fixo)                 | 101   | demo_cli/src/main.c
405. strcpy sem verificação de bounds (buffer fixo)                 | 106   | demo_cli/src/main.c
406. crc32c_aarch64_update usa __crc32cd sem runtime HW check       | 214   | engine/rmr/src/rmr_policy_kernel.c
407. (int) cast em sizeof(line) passado para fgets                  | 491   | app/src/main/cpp/vectra_core_accel.c


════════════════════════════════════════════════════════════════
BLOCO 13 — BUGS DE BUILD / GRADLE / CMAKE
════════════════════════════════════════════════════════════════

408. annotationProcessor Glide não funciona com Kotlin; precisa kapt | 643  | app/build.gradle
409. KOTLIN_VERSION=1.9.24 incompatível com AGP_VERSION=8.5.2       | —    | gradle.properties
410. app/google-services.json ausente — bloqueia todo release build  | —    | app/ (arquivo ausente)
411. local.properties ausente — SDK não localizado sem ANDROID_HOME  | —    | / (arquivo ausente)
412. shell-loader e app com mesmo namespace com.vectras.vm           | —    | shell-loader/build.gradle + app/build.gradle
413. kotlin-kapt plugin não declarado mas necessário para Glide      | —    | app/build.gradle


════════════════════════════════════════════════════════════════
BLOCO 14 — INCONSISTÊNCIAS DE CI / WORKFLOW
════════════════════════════════════════════════════════════════

414. FORCE_JAVASCRIPT_ACTIONS_TO_NODE24 é variável fantasma sem efeito | 92 | .github/workflows/android.yml
415. FORCE_JAVASCRIPT_ACTIONS_TO_NODE24 sem efeito                  | 57   | .github/workflows/pipeline-orchestrator.yml
416. FORCE_JAVASCRIPT_ACTIONS_TO_NODE24 sem efeito                  | 118  | .github/workflows/android-verified.yml
417. FORCE_JAVASCRIPT_ACTIONS_TO_NODE24 sem efeito                  | 167  | .github/workflows/android-build-manual.yml
418. FORCE_JAVASCRIPT_ACTIONS_TO_NODE24 sem efeito                  | 25   | .github/workflows/android-minimal-debug.yml
419. FORCE_JAVASCRIPT_ACTIONS_TO_NODE24 sem efeito                  | 18   | .github/workflows/zipdrop.yml
420. FORCE_JAVASCRIPT_ACTIONS_TO_NODE24 sem efeito                  | 28   | .github/workflows/proof-build.yml
421. FORCE_JAVASCRIPT_ACTIONS_TO_NODE24 sem efeito                  | 33   | .github/workflows/rafcode-phi-baremetal-ci.yml
422. FORCE_JAVASCRIPT_ACTIONS_TO_NODE24 sem efeito                  | 46   | .github/workflows/termux-orchestrator.yml
423. FORCE_JAVASCRIPT_ACTIONS_TO_NODE24 sem efeito                  | 28   | .github/workflows/ci.yml
424. FORCE_JAVASCRIPT_ACTIONS_TO_NODE24 sem efeito                  | 56   | .github/workflows/engine-ci.yml
425. accept-android-sdk-licenses:false + aceite manual = race       | 147  | .github/workflows/android.yml
426. accept-android-sdk-licenses:false + aceite manual = race       | 371  | .github/workflows/android.yml
427. accept-android-sdk-licenses:false + aceite manual = race       | 543  | .github/workflows/android.yml
428. ANDROID_SDK_ROOT usada antes de ser garantida pelo setup-android | 403 | .github/workflows/android.yml
429. ANDROID_SDK_ROOT usada antes de ser garantida pelo setup-android | 412 | .github/workflows/android.yml
430. ANDROID_SDK_ROOT usada antes de ser garantida                  | 582  | .github/workflows/android.yml
431. gradle_with_jdk21.sh aceita Java 17 mas nome diz 21 (enganoso) | —   | tools/gradle_with_jdk21.sh
432. GRADLE_ARGS usa ${MATRIX_FLAGS} antes de definição garantida    | 470  | .github/workflows/android.yml
433. GRADLE_ARGS usa ${EXTRA_VALIDATE_FLAGS} antes de definição     | 740  | .github/workflows/android.yml
434. GRADLE_ARGS usa ${EXTRA_FLAGS} antes de definição              | 779  | .github/workflows/android.yml
435. GRADLE_ARGS usa ${GRADLE_EXTRA_ARGS} antes de definição        | 269  | .github/workflows/android-build-manual.yml
436. GRADLE_ARGS usa ${GRADLE_EXTRA_ARGS} antes de definição        | 280  | .github/workflows/android-build-manual.yml
437. GRADLE_ARGS usa ${GRADLE_EXTRA_ARGS} antes de definição        | 293  | .github/workflows/android-build-manual.yml
438. GRADLE_ARGS usa ${GRADLE_EXTRA_ARGS} antes de definição        | 298  | .github/workflows/android-build-manual.yml
439. GRADLE_ARGS usa ${GRADLE_EXTRA_ARGS} antes de definição        | 302  | .github/workflows/android-build-manual.yml
440. GRADLE_ARGS usa ${GRADLE_EXTRA_ARGS} antes de definição        | 311  | .github/workflows/android-build-manual.yml
441. GRADLE_ARGS usa ${GRADLE_EXTRA_ARGS} antes de definição        | 343  | .github/workflows/android-build-manual.yml
442. GRADLE_ARGS usa ${GRADLE_EXTRA_ARGS} antes de definição        | 355  | .github/workflows/android-build-manual.yml


════════════════════════════════════════════════════════════════
BLOCO 15 — INCONSISTÊNCIAS DE NOMENCLATURA E CÓDIGO MORTO
════════════════════════════════════════════════════════════════

443. Arquivo nomeado gradle_with_jdk21.sh mas aceita JDK 17         | —    | tools/gradle_with_jdk21.sh
444. URL morta "http://code.google.com/p/android-vnc-viewer" (2008) | 28   | app/src/main/java/android/androidVNC/Utils.java
445. Comentário de linha comentada System.out.println ainda no fonte | 379  | app/src/main/java/android/androidVNC/RfbProto.java
446. Método LoadFile com L maiúsculo (viola convenção Java)          | 348  | app/src/main/java/com/vectras/qemu/utils/FileUtils.java
447. Campo "lol" como ID de resource (sem semântica)                | vários| app/src/main/res/layout/
448. SDK_VERSION=21 em gradle.properties ignorado (redundante)      | 3    | gradle.properties
449. Tag "fazer hotfix" como nome de diretório com espaço           | —    | bug/fazer hotfix/
450. Tag "feito" como diretório de bugs (não é controle de versão)  | —    | bug/feito/

==================================================================================
TOTAL DE OCORRÊNCIAS CATALOGADAS: 450
(79 IDs duplicados + 82 catch genérico + 49 streams + 50 actions@v5 +
 68 null intent + 10 gradle_args + 21 hardcoded text + 8 edittext +
 17 println + 3 static leak + 5 hardcoded path + 15 C native +
 6 build/gradle + 29 CI + 8 misc)
==================================================================================
